,day_begin,day_id,rep_id,MBG_C,case_obs_f,hosp_obs_f,case_rate_f,hosp_rate_f,case_rate_ra_f,hosp_rate_ra_f
1287,2021-03-04,429,3,Not a Migrant,2673,113,"25,06868","1,05977",24519,1073
1288,2021-03-05,430,1,Migrant,652,43,"28,95332","1,9095",26873,1561
1289,2021-03-05,430,2,Child of migrant(s),382,14,"30,21767","1,10745",27313,976
1290,2021-03-05,430,3,Not a Migrant,2690,128,"25,22811","1,20045",24645,"1,06"
1291,2021-03-06,431,1,Migrant,556,30,"24,69025","1,33221","27,19",1567
1292,2021-03-06,431,2,Child of migrant(s),311,10,"24,6013","0,79104",27517,1002
1293,2021-03-06,431,3,Not a Migrant,2346,88,"22,00191","0,82531",24499,1057
1294,2021-03-07,432,1,Migrant,523,42,"23,22482","1,86509",27463,1649
1295,2021-03-07,432,2,Child of migrant(s),310,9,"24,52219","0,71193",27811,1028
1296,2021-03-07,432,3,Not a Migrant,2311,98,"21,67367","0,91909",24527,1058
1297,2021-03-08,433,1,Migrant,586,55,"26,02246","2,44238",27291,1694
1298,2021-03-08,433,2,Child of migrant(s),380,18,"30,05946","1,42387",28466,1028
1299,2021-03-08,433,3,Not a Migrant,2586,148,"24,25275","1,38801",24592,1048
1300,2021-03-09,434,1,Migrant,705,42,"31,30688","1,86509",27469,1751
1301,2021-03-09,434,2,Child of migrant(s),416,18,"32,9072","1,42387",28907,1085
1302,2021-03-09,434,3,Not a Migrant,2935,110,"27,52584","1,03163",24826,1056
1303,2021-03-10,435,1,Migrant,726,38,"32,23943","1,68746","27,64",1789
1304,2021-03-10,435,2,Child of migrant(s),424,11,"33,54003","0,87014",29133,1062
1305,2021-03-10,435,3,Not a Migrant,3270,129,"30,66763","1,20982",25203,1091
1306,2021-03-11,436,1,Migrant,840,49,"37,30182","2,17594",29106,1897
1307,2021-03-11,436,2,Child of migrant(s),463,16,"36,62508","1,26566",30353,1085
1308,2021-03-11,436,3,Not a Migrant,3722,127,"34,9067","1,19107",26608,1109
1309,2021-03-12,437,1,Migrant,810,49,"35,96961","2,17594",30108,1935
1310,2021-03-12,437,2,Child of migrant(s),440,16,"34,80569","1,26566",31009,1107
1311,2021-03-12,437,3,Not a Migrant,3503,125,"32,85281","1,17231",27697,1105
1312,2021-03-13,438,1,Migrant,733,44,"32,55028","1,9539",31231,2024
1313,2021-03-13,438,2,Child of migrant(s),433,8,"34,25197","0,63283",32387,1085
1314,2021-03-13,438,3,Not a Migrant,3207,111,"30,07678","1,04101",28851,1136
1315,2021-03-14,439,1,Migrant,613,41,"27,22145","1,82068",31802,2017
1316,2021-03-14,439,2,Child of migrant(s),358,11,"28,31918","0,87014","32,93",1107
1317,2021-03-14,439,3,Not a Migrant,2867,106,"26,8881","0,99412",29596,1147
1318,2021-03-15,440,1,Migrant,715,48,"31,75095","2,13153","32,62",1973
1319,2021-03-15,440,2,Child of migrant(s),418,18,"33,06541","1,42387",33359,1107
1320,2021-03-15,440,3,Not a Migrant,3144,159,"29,48594","1,49118",30343,1162
1321,2021-03-16,441,1,Migrant,844,43,"37,47945","1,9095",33502,1979
1322,2021-03-16,441,2,Child of migrant(s),492,15,"38,91909","1,18656",34218,1074
1323,2021-03-16,441,3,Not a Migrant,3544,133,"33,23733","1,24734",31159,1192
1324,2021-03-17,442,1,Migrant,916,58,"40,67674","2,5756",34707,2106
1325,2021-03-17,442,2,Child of migrant(s),471,12,"37,25791","0,94925",34749,1085
1326,2021-03-17,442,3,Not a Migrant,3709,128,"34,78478","1,20045",31747,1191
1327,2021-03-18,443,1,Migrant,1097,51,"48,7144","2,26475",36338,2119
1328,2021-03-18,443,2,Child of migrant(s),617,16,"48,80707","1,26566",36489,1085
1329,2021-03-18,443,3,Not a Migrant,4298,161,"40,30871","1,50994",32519,1237
1330,2021-03-19,444,1,Migrant,1043,51,"46,31642","2,26475",37816,2132
1331,2021-03-19,444,2,Child of migrant(s),545,18,"43,1116","1,42387",37676,1107
1332,2021-03-19,444,3,Not a Migrant,3835,153,"35,96647","1,43491",32964,1274
1333,2021-03-20,445,1,Migrant,797,40,"35,39232","1,77628",38222,2106
1334,2021-03-20,445,2,Child of migrant(s),432,13,"34,17286","1,02835",37665,1164
1335,2021-03-20,445,3,Not a Migrant,3271,107,"30,67701","1,0035","33,05",1269
1336,2021-03-21,446,1,Migrant,802,50,"35,61435","2,22035",39421,2163
1337,2021-03-21,446,2,Child of migrant(s),418,16,"33,06541","1,26566",38343,"1,22"
1338,2021-03-21,446,3,Not a Migrant,3378,118,"31,6805","1,10666",33734,1285
1339,2021-03-22,447,1,Migrant,845,63,"37,52385","2,79764",40245,2258
1340,2021-03-22,447,2,Child of migrant(s),491,21,"38,83999","1,66118",39168,1254
1341,2021-03-22,447,3,Not a Migrant,3601,186,"33,77191","1,7444",34347,1321
1342,2021-03-23,448,1,Migrant,1013,48,"44,98422","2,13153",41317,"2,29"
1343,2021-03-23,448,2,Child of migrant(s),578,18,"45,72202","1,42387","40,14",1288
1344,2021-03-23,448,3,Not a Migrant,4304,158,"40,36498","1,4818",35365,1355
1345,2021-03-24,449,1,Migrant,1020,55,"45,29506","2,44238",41977,2271
1346,2021-03-24,449,2,Child of migrant(s),601,16,"47,54141","1,26566",41609,1333
1347,2021-03-24,449,3,Not a Migrant,4374,158,"41,02147","1,4818",36256,1395
1348,2021-03-25,450,1,Migrant,1078,63,"47,87067","2,79764",41857,2347
1349,2021-03-25,450,2,Child of migrant(s),675,17,"53,3951","1,34477",42264,1345
1350,2021-03-25,450,3,Not a Migrant,4703,167,"44,10699","1,56621",36798,1403
1351,2021-03-26,451,1,Migrant,1185,79,"52,62221","3,50815",42758,2525
1352,2021-03-26,451,2,Child of migrant(s),618,20,"48,88618","1,58208",43089,1367
1353,2021-03-26,451,3,Not a Migrant,4543,166,"42,60643","1,55683",37747,"1,42"
1354,2021-03-27,452,1,Migrant,839,44,"37,25741","1,9539",43024,"2,55"
1355,2021-03-27,452,2,Child of migrant(s),541,8,"42,79518","0,63283",44321,1311
1356,2021-03-27,452,3,Not a Migrant,3888,110,"36,46353","1,03163",38574,1424
1357,2021-03-28,453,1,Migrant,702,43,"31,17366","1,9095","42,39",2506
1358,2021-03-28,453,2,Child of migrant(s),445,16,"35,20121","1,26566",44626,1311
1359,2021-03-28,453,3,Not a Migrant,3282,113,"30,78017","1,05977",38445,1417
1360,2021-03-29,454,1,Migrant,837,73,"37,1686","3,24171",42339,2569
1361,2021-03-29,454,2,Child of migrant(s),501,23,"39,63103","1,81939",44739,1333
1362,2021-03-29,454,3,Not a Migrant,3522,224,"33,03101","2,10078",38339,1468
1363,2021-03-30,455,1,Migrant,1102,52,"48,93643","2,30916",42903,2595
1364,2021-03-30,455,2,Child of migrant(s),589,19,"46,59217","1,50297",44863,1345
1365,2021-03-30,455,3,Not a Migrant,4384,163,"41,11526","1,52869",38446,1475
1366,2021-03-31,456,1,Migrant,1134,67,"50,35745","2,97526",43627,2671
1367,2021-03-31,456,2,Child of migrant(s),642,20,"50,78467","1,58208",45327,"1,39"
1368,2021-03-31,456,3,Not a Migrant,4293,161,"40,26181","1,50994",38338,1479
1369,2021-04-01,457,1,Migrant,1113,65,"49,42491","2,88645",43849,2683
1370,2021-04-01,457,2,Child of migrant(s),600,24,"47,46231","1,89849",44479,1469
1371,2021-04-01,457,3,Not a Migrant,4165,157,"39,06137","1,47242",37617,1466
1372,2021-04-02,458,1,Migrant,1054,45,"46,8049","1,99831",43018,2468
1373,2021-04-02,458,2,Child of migrant(s),572,17,"45,2474","1,34477",43959,1435
1374,2021-04-02,458,3,Not a Migrant,4003,182,"37,54205","1,70688",36894,1487
1375,2021-04-03,459,1,Migrant,885,49,"39,30013","2,17594",43309,2499
1376,2021-04-03,459,2,Child of migrant(s),497,9,"39,31461","0,71193",43462,1446
1377,2021-04-03,459,3,Not a Migrant,3168,107,"29,71102","1,0035",35929,1483
1378,2021-04-04,460,1,Migrant,626,59,"27,79874","2,62001",42827,2601
1379,2021-04-04,460,2,Child of migrant(s),402,13,"31,79975","1,02835",42976,1413
1380,2021-04-04,460,3,Not a Migrant,2973,137,"27,88222","1,28485",35515,1515
1381,2021-04-05,461,1,Migrant,754,76,"33,48282","3,37493",42301,"2,62"
1382,2021-04-05,461,2,Child of migrant(s),452,8,"35,75494","0,63283",42422,1243
1383,2021-04-05,461,3,Not a Migrant,3078,151,"28,86696","1,41615","34,92",1417
1384,2021-04-06,462,1,Migrant,967,77,"42,9415","3,41933",41444,2779
1385,2021-04-06,462,2,Child of migrant(s),541,15,"42,79518","1,18656","41,88",1198
1386,2021-04-06,462,3,Not a Migrant,3825,201,"35,87268","1,88507",34171,1468
1387,2021-04-07,463,1,Migrant,1138,62,"50,53508","2,75323","41,47",2747
1388,2021-04-07,463,2,Child of migrant(s),632,22,"49,99363","1,74028",41767,"1,22"
1389,2021-04-07,463,3,Not a Migrant,4358,168,"40,87141","1,57558",34258,1478
1390,2021-04-08,464,1,Migrant,1208,57,"53,64357","2,53119",42072,2696
1391,2021-04-08,464,2,Child of migrant(s),700,19,"55,37269","1,50297",42897,1164
1392,2021-04-08,464,3,Not a Migrant,4266,161,"40,00859","1,50994",34394,1483
1393,2021-04-09,465,1,Migrant,1230,78,"54,62052","3,46374",43189,2905
1394,2021-04-09,465,2,Child of migrant(s),689,31,"54,50255","2,45222",44219,1322
1395,2021-04-09,465,3,Not a Migrant,4416,179,"41,41537","1,67875",34947,1479
1396,2021-04-10,466,1,Migrant,1068,61,"47,4266","2,70882","44,35",2982
1397,2021-04-10,466,2,Child of migrant(s),571,18,"45,1683","1,42387",45055,1424
1398,2021-04-10,466,3,Not a Migrant,4155,117,"38,96758","1,09728",36269,1493
1399,2021-04-11,467,1,Migrant,897,72,"39,83301","3,1973",46069,3064
1400,2021-04-11,467,2,Child of migrant(s),498,26,"39,39372","2,0567","46,14",1571
1401,2021-04-11,467,3,Not a Migrant,3801,128,"35,6476","1,20045",37379,"1,48"
1402,2021-04-12,468,1,Migrant,1079,67,"47,91507","2,97526",48131,3007
1403,2021-04-12,468,2,Child of migrant(s),559,15,"44,21905","1,18656",47349,"1,65"
1404,2021-04-12,468,3,Not a Migrant,3904,162,"36,61358","1,51931",38485,1495
1405,2021-04-13,469,1,Migrant,1280,59,"56,84086","2,62001",50116,2893
1406,2021-04-13,469,2,Child of migrant(s),717,15,"56,71746","1,18656",49338,"1,65"
1407,2021-04-13,469,3,Not a Migrant,4432,135,"41,56542","1,26609",39299,1407
1408,2021-04-14,470,1,Migrant,1021,70,"45,33947","3,10848",49374,2944
1409,2021-04-14,470,2,Child of migrant(s),588,30,"46,51306","2,37312",48841,"1,74"
1410,2021-04-14,470,3,Not a Migrant,3828,137,"35,90082","1,28485",38588,1365
1411,2021-04-15,471,1,Migrant,1312,90,"58,26189","3,99662",50034,3153
1412,2021-04-15,471,2,Child of migrant(s),710,18,"56,16373","1,42387",48954,1729
1413,2021-04-15,471,3,Not a Migrant,4819,140,"45,19489","1,31299",39329,1337
1414,2021-04-16,472,1,Migrant,1373,82,"60,97071","3,64137",50941,3178
1415,2021-04-16,472,2,Child of migrant(s),772,24,"61,06817","1,89849",49892,"1,65"
1416,2021-04-16,472,3,Not a Migrant,4339,151,"40,69322","1,41615",39226,"1,3"
1417,2021-04-17,473,1,Migrant,1171,78,"52,00051","3,46374",51595,3286
1418,2021-04-17,473,2,Child of migrant(s),653,18,"51,65481","1,42387",50819,"1,65"
1419,2021-04-17,473,3,Not a Migrant,3762,109,"35,28184","1,02225","38,7",1289
1420,2021-04-18,474,1,Migrant,1002,71,"44,49574","3,15289",52261,"3,28"
1421,2021-04-18,474,2,Child of migrant(s),562,16,"44,45636","1,26566",51542,1537
1422,2021-04-18,474,3,Not a Migrant,3572,115,"33,49993","1,07853",38393,1271
1423,2021-04-19,475,1,Migrant,1108,96,"49,20287","4,26306",52445,3464
1424,2021-04-19,475,2,Child of migrant(s),588,32,"46,51306","2,53132","51,87",1729
1425,2021-04-19,475,3,Not a Migrant,3942,196,"36,96997","1,83818",38444,1317
1426,2021-04-20,476,1,Migrant,1379,82,"61,23715","3,64137",53073,"3,61"
1427,2021-04-20,476,2,Child of migrant(s),794,15,"62,80846","1,18656","52,74",1729
1428,2021-04-20,476,3,Not a Migrant,5045,170,"47,31443","1,59434",39265,1364
1429,2021-04-21,477,1,Migrant,1299,89,"57,6846","3,95222",54836,"3,73"
1430,2021-04-21,477,2,Child of migrant(s),719,24,"56,87567","1,89849","54,22",1661
1431,2021-04-21,477,3,Not a Migrant,5008,147,"46,96743","1,37864",40846,1377
1432,2021-04-22,478,1,Migrant,1302,58,"57,81782","2,5756",54773,3527
1433,2021-04-22,478,2,Child of migrant(s),735,24,"58,14133","1,89849",54503,1729
1434,2021-04-22,478,3,Not a Migrant,4897,143,"45,92642","1,34112","40,95",1381
1435,2021-04-23,479,1,Migrant,1150,67,"51,06796","2,97526",53358,3432
1436,2021-04-23,479,2,Child of migrant(s),656,17,"51,89212","1,34477",53192,"1,65"
1437,2021-04-23,479,3,Not a Migrant,4339,155,"40,69322","1,45366","40,95",1387
1438,2021-04-24,480,1,Migrant,954,67,"42,36421","2,97526",51981,3362
1439,2021-04-24,480,2,Child of migrant(s),525,15,"41,52952","1,18656",51745,1616
1440,2021-04-24,480,3,Not a Migrant,3538,110,"33,18106","1,03163","40,65",1388
1441,2021-04-25,481,1,Migrant,841,61,"37,34622","2,70882","50,96",3299
1442,2021-04-25,481,2,Child of migrant(s),491,13,"38,83999","1,02835",50943,1582
1443,2021-04-25,481,3,Not a Migrant,3555,133,"33,3405","1,24734",40628,1412
1444,2021-04-26,482,1,Migrant,964,76,"42,80828","3,37493",50047,3172
1445,2021-04-26,482,2,Child of migrant(s),528,26,"41,76683","2,0567",50265,1514
1446,2021-04-26,482,3,Not a Migrant,3748,211,"35,15054","1,97886",40368,1432
1447,2021-04-27,483,1,Migrant,1024,59,"45,47269","2,62001",47795,3026
1448,2021-04-27,483,2,Child of migrant(s),588,17,"46,51306","1,34477",47937,1537
1449,2021-04-27,483,3,Not a Migrant,4274,96,"40,08362","0,90033",39335,1333
1450,2021-04-28,484,1,Migrant,955,101,"42,40861","4,4851",45612,3102
1451,2021-04-28,484,2,Child of migrant(s),495,23,"39,1564","1,81939",45406,1526
1452,2021-04-28,484,3,Not a Migrant,3727,178,"34,95359","1,66937",37618,1375
1453,2021-04-29,485,1,Migrant,1236,84,"54,88696","3,73018",45194,3267
1454,2021-04-29,485,2,Child of migrant(s),680,14,"53,79062","1,10745",44784,1413
1455,2021-04-29,485,3,Not a Migrant,4956,167,"46,47975","1,56621",37697,1407
1456,2021-04-30,486,1,Migrant,1084,68,"48,13711","3,01967",44775,3273
1457,2021-04-30,486,2,Child of migrant(s),642,25,"50,78467","1,9776",44626,1503
1458,2021-04-30,486,3,Not a Migrant,4456,165,"41,79051","1,54745",37854,"1,42"
1459,2021-05-01,487,1,Migrant,726,55,"32,23943","2,44238",43328,3197
1460,2021-05-01,487,2,Child of migrant(s),489,17,"38,68178","1,34477",44219,1526
1461,2021-05-01,487,3,Not a Migrant,3506,95,"32,88095","0,89096",37811,"1,4"
1462,2021-05-02,488,1,Migrant,834,56,"37,03538","2,48679",43284,3166
1463,2021-05-02,488,2,Child of migrant(s),569,13,"45,01009","1,02835","45,1",1526
1464,2021-05-02,488,3,Not a Migrant,4188,117,"39,27707","1,09728",38659,1379
1465,2021-05-03,489,1,Migrant,947,73,"42,05336","3,24171",43176,3147
1466,2021-05-03,489,2,Child of migrant(s),560,12,"44,29816","0,94925",45462,1367
1467,2021-05-03,489,3,Not a Migrant,4091,170,"38,36736","1,59434",39119,1324
1468,2021-05-04,490,1,Migrant,985,65,"43,74082","2,88645",42929,3185
1469,2021-05-04,490,2,Child of migrant(s),557,14,"44,06084","1,10745",45112,1333
1470,2021-05-04,490,3,Not a Migrant,4399,146,"41,25593","1,36926",39286,1391
1471,2021-05-05,491,1,Migrant,977,53,"43,38557","2,35357",43068,"2,88"
1472,2021-05-05,491,2,Child of migrant(s),566,11,"44,77278","0,87014",45914,1198
1473,2021-05-05,491,3,Not a Migrant,4276,136,"40,10238","1,27547",40022,1334
1474,2021-05-06,492,1,Migrant,949,49,"42,14217","2,17594",41248,2658
1475,2021-05-06,492,2,Child of migrant(s),574,16,"45,40561","1,26566",44716,"1,22"
1476,2021-05-06,492,3,Not a Migrant,4336,133,"40,66509","1,24734",39191,1289
1477,2021-05-07,493,1,Migrant,1005,61,"44,62896","2,70882",40747,2614
1478,2021-05-07,493,2,Child of migrant(s),565,18,"44,69367","1,42387",43846,1141
1479,2021-05-07,493,3,Not a Migrant,4019,144,"37,69211","1,3505",38606,1261
1480,2021-05-08,494,1,Migrant,745,63,"33,08316","2,79764",40867,2664
1481,2021-05-08,494,2,Child of migrant(s),440,15,"34,80569","1,18656",43292,1119
1482,2021-05-08,494,3,Not a Migrant,3522,69,"33,03101","0,64712",38627,1226
1483,2021-05-09,495,1,Migrant,651,48,"28,90891","2,13153",39706,2614
1484,2021-05-09,495,2,Child of migrant(s),422,11,"33,38182","0,87014",41631,1096
1485,2021-05-09,495,3,Not a Migrant,3124,96,"29,29837","0,90033",37202,1198
1486,2021-05-10,496,1,Migrant,847,76,"37,61267","3,37493",39072,2633
1487,2021-05-10,496,2,Child of migrant(s),554,15,"43,82353","1,18656",41563,"1,13"
1488,2021-05-10,496,3,Not a Migrant,3518,155,"32,99349","1,45366",36434,1178
1489,2021-05-11,497,1,Migrant,941,58,"41,78692","2,5756",38793,2588
1490,2021-05-11,497,2,Child of migrant(s),540,15,"42,71608","1,18656",41371,1141
1491,2021-05-11,497,3,Not a Migrant,3438,108,"32,24321","1,01288",35147,1127
1492,2021-05-12,498,1,Migrant,934,46,"41,47607","2,04272","38,52",2544
1493,2021-05-12,498,2,Child of migrant(s),531,11,"42,00414","0,87014",40976,1141
1494,2021-05-12,498,3,Not a Migrant,3569,103,"33,47179","0,96598",34199,1083
1495,2021-05-13,499,1,Migrant,727,49,"32,28383","2,17594",37112,2544
1496,2021-05-13,499,2,Child of migrant(s),425,10,"33,61914","0,79104",39292,1074
1497,2021-05-13,499,3,Not a Migrant,2962,77,"27,77906","0,72214",32358,1008
1498,2021-05-14,500,1,Migrant,650,61,"28,8645","2,70882",34859,2544
1499,2021-05-14,500,2,Child of migrant(s),390,15,"30,8505","1,18656",37314,"1,04"
1500,2021-05-14,500,3,Not a Migrant,2382,114,"22,33954","1,06915",30165,967
1501,2021-05-15,501,1,Migrant,622,46,"27,62111","2,04272",34079,2436
1502,2021-05-15,501,2,Child of migrant(s),361,11,"28,55649","0,87014",36422,994
1503,2021-05-15,501,3,Not a Migrant,2309,79,"21,65491","0,7409","28,54",981
1504,2021-05-16,502,1,Migrant,504,38,"22,38109","1,68746",33147,2373
1505,2021-05-16,502,2,Child of migrant(s),301,14,"23,81026","1,10745",35054,1028
1506,2021-05-16,502,3,Not a Migrant,2220,62,"20,82022","0,58147",27329,935
1507,2021-05-17,503,1,Migrant,747,56,"33,17197","2,48679",32512,2246
1508,2021-05-17,503,2,Child of migrant(s),375,13,"29,66394","1,02835",33032,1006
1509,2021-05-17,503,3,Not a Migrant,2339,117,"21,93626","1,09728",25749,884
1510,2021-05-18,504,1,Migrant,873,42,"38,76725","1,86509",32081,2144
1511,2021-05-18,504,2,Child of migrant(s),503,11,"39,78924","0,87014",32613,961
1512,2021-05-18,504,3,Not a Migrant,2602,89,"24,4028","0,83468",24629,859
1513,2021-05-19,505,1,Migrant,726,31,"32,23943","1,37661",30761,2049
1514,2021-05-19,505,2,Child of migrant(s),411,17,"32,51168","1,34477",31257,1028
1515,2021-05-19,505,3,Not a Migrant,2326,69,"21,81434","0,64712",22964,813
1516,2021-05-20,506,1,Migrant,607,38,26955,"1,68746",30,1979
1517,2021-05-20,506,2,Child of migrant(s),316,11,"24,99682","0,87014",30026,"1,04"
1518,2021-05-20,506,3,Not a Migrant,2043,79,"19,16023","0,7409",21733,816
1519,2021-05-21,507,1,Migrant,596,42,"26,46653","1,86509",29657,1859
1520,2021-05-21,507,2,Child of migrant(s),322,12,"25,47144","0,94925",29257,1006
1521,2021-05-21,507,3,Not a Migrant,1756,66,"16,46861","0,61898",20894,752
1522,2021-05-22,508,1,Migrant,485,38,"21,53736","1,68746",28788,1808
1523,2021-05-22,508,2,Child of migrant(s),278,8,"21,99087","0,63283",28319,972
1524,2021-05-22,508,3,Not a Migrant,1534,42,"14,38659","0,3939",19856,702
1525,2021-05-23,509,1,Migrant,354,27,"15,72005","1,19899",27837,1738
1526,2021-05-23,509,2,Child of migrant(s),224,5,"17,71926","0,39552",27449,"0,87"
1527,2021-05-23,509,3,Not a Migrant,1232,43,"11,55429","0,40327",18532,677
1528,2021-05-24,510,1,Migrant,462,31,20516,"1,37661",26029,"1,58"
1529,2021-05-24,510,2,Child of migrant(s),261,11,"20,6461","0,87014",26161,848
1530,2021-05-24,510,3,Not a Migrant,1310,42,"12,28581","0,3939",17153,576
1531,2021-05-25,511,1,Migrant,551,27,"24,46822","1,19899",23986,1484
1532,2021-05-25,511,2,Child of migrant(s),308,5,"24,36399","0,39552",23957,"0,78"
1533,2021-05-25,511,3,Not a Migrant,1685,57,"15,80274","0,53457",15925,533
1534,2021-05-26,512,1,Migrant,586,25,"26,02246","1,11017",23098,1446
1535,2021-05-26,512,2,Child of migrant(s),303,10,"23,96847","0,79104",22737,701
1536,2021-05-26,512,3,Not a Migrant,1681,41,"15,76522","0,38452","15,06",496
1537,2021-05-27,513,1,Migrant,574,31,"25,48958","1,37661",22889,1402
1538,2021-05-27,513,2,Child of migrant(s),354,NA,"28,00276",NA,23166,672
1539,2021-05-27,513,3,Not a Migrant,1729,43,"16,21539","0,40327","14,64",447
1540,2021-05-28,514,1,Migrant,487,28,"21,62617","1,24339",22197,1313
1541,2021-05-28,514,2,Child of migrant(s),260,6,20567,"0,47462",22465,593
1542,2021-05-28,514,3,Not a Migrant,1452,43,"13,61755","0,40327",14233,417
1543,2021-05-29,515,1,Migrant,401,24,"17,80718","1,06577",21664,1224
1544,2021-05-29,515,2,Child of migrant(s),219,8,"17,32374","0,63283",21799,593
1545,2021-05-29,515,3,Not a Migrant,1215,23,"11,39485","0,21571",13805,391
1546,2021-05-30,516,1,Migrant,328,26,"14,56547","1,15458",21499,1218
1547,2021-05-30,516,2,Child of migrant(s),160,5,"12,65662","0,39552",21076,593
1548,2021-05-30,516,3,Not a Migrant,1027,20,"9,6317","0,18757","13,53","0,36"
1549,2021-05-31,517,1,Migrant,429,21,"19,05057","0,93255","21,29",1155
1550,2021-05-31,517,2,Child of migrant(s),232,7,"18,35209","0,55373",20748,541
1551,2021-05-31,517,3,Not a Migrant,1191,37,"11,16977",347,13371,354
1552,2021-06-01,518,1,Migrant,418,19,"18,56209","0,84373",20446,1104
1553,2021-06-01,518,2,Child of migrant(s),214,7,"16,92822","0,55373",19686,567
1554,2021-06-01,518,3,Not a Migrant,1308,26,"12,26705","0,24384",12866,312
1555,2021-06-02,519,1,Migrant,416,22,"18,47328","0,97695",19368,1085
1556,2021-06-02,519,2,Child of migrant(s),221,6,"17,48195","0,47462",18759,514
1557,2021-06-02,519,3,Not a Migrant,1079,29,"10,11938","0,27198",12059,296
1558,2021-06-03,520,1,Migrant,370,21,"16,43056","0,93255",18074,1021
1559,2021-06-03,520,2,Child of migrant(s),175,NA,"13,84317",NA,16736,514
1560,2021-06-03,520,3,Not a Migrant,1033,29,"9,68797","0,27198",11127,277
1561,2021-06-04,521,1,Migrant,325,34,"14,43225","1,50984",17046,1059
1562,2021-06-04,521,2,Child of migrant(s),169,9,"13,36855","0,71193",15708,554
1563,2021-06-04,521,3,Not a Migrant,900,28,"8,44063","0,2626",10387,257
1564,2021-06-05,522,1,Migrant,270,12,"11,98987","0,53288",16215,983
1565,2021-06-05,522,2,Child of migrant(s),158,5,"12,49841","0,39552",15018,514
1566,2021-06-05,522,3,Not a Migrant,702,16,"6,58369","0,15006","9,7",248
1567,2021-06-06,523,1,Migrant,221,22,"9,81393","0,97695",15536,958
1568,2021-06-06,523,2,Child of migrant(s),122,NA,"9,65067",NA,14589,538
1569,2021-06-06,523,3,Not a Migrant,642,15,"6,02098","0,14068",9184,241
1570,2021-06-07,524,1,Migrant,293,12,"13,01123","0,53288",14673,901
1571,2021-06-07,524,2,Child of migrant(s),150,NA,"11,86558",NA,13662,534
1572,2021-06-07,524,3,Not a Migrant,667,23,"6,25545","0,21571",8482,222
1573,2021-06-08,525,1,Migrant,251,12,"11,14614","0,53288",13614,856
1574,2021-06-08,525,2,Child of migrant(s),137,6,"10,83723","0,47462",12792,514
1575,2021-06-08,525,3,Not a Migrant,719,27,"6,74313","0,25322",7693,224
1576,2021-06-09,526,1,Migrant,238,17,"10,56885","0,75492",12485,825
1577,2021-06-09,526,2,Child of migrant(s),127,NA,"10,04619",NA,"11,73",527
1578,2021-06-09,526,3,Not a Migrant,646,16,"6,0585","0,15006",7113,206
1579,2021-06-10,527,1,Migrant,256,9,"11,36817","0,39966",11761,749
1580,2021-06-10,527,2,Child of migrant(s),138,NA,"10,91633",NA,11312,527
1581,2021-06-10,527,3,Not a Migrant,636,18,"5,96471","0,16881",6581,192
1582,2021-06-11,528,1,Migrant,229,16,"10,16919","0,71051",11152,634
1583,2021-06-11,528,2,Child of migrant(s),101,NA,"7,98949",NA,10543,435
1584,2021-06-11,528,3,Not a Migrant,548,14,"5,13941","0,1313",6109,173
1585,2021-06-12,529,1,Migrant,150,10,"6,66104","0,44407",10391,622
1586,2021-06-12,529,2,Child of migrant(s),86,NA,"6,80293",NA,"9,73",475
1587,2021-06-12,529,3,Not a Migrant,399,9,"3,74201","0,08441",5703,163
1588,2021-06-13,530,1,Migrant,144,7,"6,3946","0,31085",9903,527
1589,2021-06-13,530,2,Child of migrant(s),76,NA,"6,01189",NA,"9,21",475
1590,2021-06-13,530,3,Not a Migrant,351,8,"3,29185","0,07503",5314,154
1591,2021-06-14,531,1,Migrant,164,10,"7,28274","0,44407",9084,514
1592,2021-06-14,531,2,Child of migrant(s),79,NA,"6,2492",NA,8408,475
1593,2021-06-14,531,3,Not a Migrant,479,16,"4,49229","0,15006",5062,145
1594,2021-06-15,532,1,Migrant,190,NA,"8,43732",NA,8697,511
1595,2021-06-15,532,2,Child of migrant(s),114,NA,"9,01784",NA,8148,NA
1596,2021-06-15,532,3,Not a Migrant,474,11,"4,4454","0,10316",4733,123
1597,2021-06-16,533,1,Migrant,168,8,"7,46036","0,35526",8253,444
1598,2021-06-16,533,2,Child of migrant(s),82,NA,"6,48652",NA,7639,NA
1599,2021-06-16,533,3,Not a Migrant,419,8,"3,92958","0,07503",4429,113
1600,2021-06-17,534,1,Migrant,130,6,"5,7729","0,26644",7454,422
1601,2021-06-17,534,2,Child of migrant(s),101,NA,"7,98949",NA,7221,NA
1602,2021-06-17,534,3,Not a Migrant,357,14,"3,34812","0,1313",4056,107
1603,2021-06-18,535,1,Migrant,137,12,"6,08375","0,53288","6,87",392
1604,2021-06-18,535,2,Child of migrant(s),70,NA,"5,53727",NA,6871,NA
1605,2021-06-18,535,3,Not a Migrant,446,10,"4,1828","0,09378",3919,102
1606,2021-06-19,536,1,Migrant,94,NA,"4,17425",NA,6515,382
1607,2021-06-19,536,2,Child of migrant(s),51,NA,"4,0343",NA,6475,NA
1608,2021-06-19,536,3,Not a Migrant,236,NA,"2,21332",NA,"3,7",105
1609,2021-06-20,537,1,Migrant,83,NA,"3,68577",NA,6128,"0,4"
1610,2021-06-20,537,2,Child of migrant(s),48,NA,"3,79698",NA,6159,NA
1611,2021-06-20,537,3,Not a Migrant,196,5,"1,83818","0,04689",3493,"0,1"
