"","date","week_id","median","CrI.low","CrI.upp","OR.med","OR.CrI.low","OR.CrI.upp","Group"
"198",2021-10-18,94,0.16293629355349,0.10650709740652,0.228278078963066,1.17696170725201,1.11238582147205,1.25643466490689,"HospAgg5 - SES"
"199",2021-10-25,95,0.193383494941035,0.128654180449122,0.250424446592521,1.21334801713425,1.13729675669895,1.28457053257867,"HospAgg5 - SES"
"200",2021-11-01,96,0.217677365739643,0.149549762415908,0.277063724304214,1.24318590854262,1.16131125902802,1.31925043667258,"HospAgg5 - SES"
"201",2021-11-08,97,0.194440215325847,0.142649723962914,0.248699946435713,1.21463086440388,1.15332574853241,1.28235719948896,"HospAgg5 - SES"
"202",2021-11-15,98,0.205683694505993,0.156225066603086,0.254386578120844,1.2283646040675,1.16908929643865,1.28967026622238,"HospAgg5 - SES"
"203",2021-11-22,99,0.2395868370237,0.193004011194463,0.289119564278294,1.27072402572733,1.21288765863762,1.33525136735085,"HospAgg5 - SES"
"204",2021-11-29,100,0.263866213652105,0.216809842516679,0.313829052293624,1.30195400097776,1.24210788356996,1.36865574798711,"HospAgg5 - SES"
"205",2021-12-06,101,0.287046626298663,0.226850560936965,0.327382675851387,1.33248634093337,1.2546423613513,1.3873322741714,"HospAgg5 - SES"
"206",2021-12-13,102,0.2722789647775,0.222227891100688,0.339317394550751,1.31295321793027,1.24885594859421,1.40398889292571,"HospAgg5 - SES"
"207",2021-12-20,103,0.261794122868893,0.210911838395079,0.327391860517259,1.29925902717161,1.23480348800525,1.38734501641331,"HospAgg5 - SES"
"208",2021-12-27,104,0.247284250386374,0.184598488282803,0.329068941764082,1.28054305590874,1.20273543079908,1.38967365883869,"HospAgg5 - SES"
"209",2020-01-06,1,-0.0431764134978396,-0.314397800098017,0.181724849079416,0.957742416473138,0.730228485411218,1.19928416433613,"HospAgg1 - Migration"
"210",2020-01-13,2,-0.0489919538784871,-0.347723293740131,0.179005368307488,0.952188791094399,0.706294285227721,1.19602716479223,"HospAgg1 - Migration"
"211",2020-01-20,3,-0.0571051452760133,-0.303140063449075,0.15423172537412,0.94449475498369,0.738495652878057,1.16676122363633,"HospAgg1 - Migration"
"212",2020-01-27,4,-0.0618227588624861,-0.268144422394025,0.150716338320279,0.940049487466884,0.764797319266682,1.16266680728151,"HospAgg1 - Migration"
"213",2020-02-03,5,-0.0762581172190649,-0.285836671818418,0.115135788066272,0.926577010209237,0.751385328324761,1.12202578493987,"HospAgg1 - Migration"
"214",2020-02-10,6,-0.0772627238669256,-0.304240694148393,0.0873798006804899,0.925646632195243,0.737683289029489,1.09131108170968,"HospAgg1 - Migration"
"215",2020-02-17,7,-0.0826757610121376,-0.23841834708523,0.0604760112509261,0.920649609328489,0.787873017759129,1.06234211300628,"HospAgg1 - Migration"
"216",2020-02-24,8,-0.0830749032983109,-0.205685805124643,0.0389092068926038,0.920282212465346,0.81408881863925,1.03967608394245,"HospAgg1 - Migration"
"217",2020-03-02,9,-0.0993833267114949,-0.188606665701824,0.00233703748544282,0.90539557918595,0.82811216756198,1.00233977048617,"HospAgg1 - Migration"
"218",2020-03-09,10,-0.11357866857138,-0.182979638307522,-0.043972091317527,0.892633971409675,0.832785112478817,0.956980665169874,"HospAgg1 - Migration"
"219",2020-03-16,11,-0.0948146757643398,-0.159004344278691,-0.0460845767795304,0.909541478929446,0.852992653323275,0.954961191232958,"HospAgg1 - Migration"
"220",2020-03-23,12,0.00448690351875849,-0.0413766650141127,0.0492125302993411,1.00449698474254,0.959467663975088,1.05044357810599,"HospAgg1 - Migration"
"221",2020-03-30,13,0.0833628630136527,0.0429384261722644,0.123043386928835,1.08693614592425,1.04387361757743,1.1309334876138,"HospAgg1 - Migration"
"222",2020-04-06,14,0.138450134551809,0.0880198638824503,0.188581611018839,1.14849241005348,1.09200981336733,1.20753562717823,"HospAgg1 - Migration"
"223",2020-04-13,15,0.168823014773537,0.113474702605173,0.228779643100945,1.18391058569748,1.12016355131432,1.25706500554131,"HospAgg1 - Migration"
"224",2020-04-20,16,0.211121011255785,0.151549704737139,0.287685188244437,1.23506180239849,1.16363613860068,1.33333748773001,"HospAgg1 - Migration"
"225",2020-04-27,17,0.237915190057197,0.168829413452469,0.300583038506274,1.26860159823344,1.18391816118544,1.35064605671483,"HospAgg1 - Migration"
"226",2020-05-04,18,0.251731622090888,0.162992074221798,0.320430443537316,1.28625078966097,1.1770273607937,1.37772066767873,"HospAgg1 - Migration"
"227",2020-05-11,19,0.252373614552455,0.155889133458343,0.325965536949954,1.28707681809526,1.16869662655392,1.38536762405631,"HospAgg1 - Migration"
"228",2020-05-18,20,0.26204314896709,0.165401074133342,0.347785274321392,1.29958261686716,1.17986623765589,1.41592818095599,"HospAgg1 - Migration"
"229",2020-05-25,21,0.267696157036634,0.176897115972011,0.349873116913578,1.30694997212716,1.19350829386949,1.41888750434538,"HospAgg1 - Migration"
"230",2020-06-01,22,0.272423862865056,0.196599441217801,0.399229498066825,1.31314347612429,1.21725636031479,1.49067568654226,"HospAgg1 - Migration"
"231",2020-06-08,23,0.286922550079335,0.194532510809427,0.369500148191167,1.33232102132221,1.21474297452043,1.44701114272692,"HospAgg1 - Migration"
"232",2020-06-15,24,0.288476823711814,0.182987748807308,0.402256257988953,1.334393422878,1.20079969676225,1.49519443910696,"HospAgg1 - Migration"
"233",2020-06-22,25,0.286986464156488,0.163086951108422,0.411931217597181,1.33240617811209,1.17713903878291,1.5097305898598,"HospAgg1 - Migration"
"234",2020-06-29,26,0.298897926471812,0.172181582112654,0.441596320143728,1.34837198336267,1.18789351384529,1.55518781570843,"HospAgg1 - Migration"
"235",2020-07-06,27,0.319801251050076,0.203789237784847,0.419614305333377,1.37685408883614,1.22603972337555,1.52137465635306,"HospAgg1 - Migration"
"236",2020-07-13,28,0.371746674119481,0.245449195230921,0.462693123570562,1.45026554495839,1.27819534352189,1.58834584171805,"HospAgg1 - Migration"
"237",2020-07-20,29,0.409940569803204,0.305193069849375,0.499985893826857,1.5067282372963,1.35688695167759,1.64869801371645,"HospAgg1 - Migration"
"238",2020-07-27,30,0.452221146945816,0.357814614936743,0.553672234963578,1.5717995088061,1.43020045809969,1.73962963124575,"HospAgg1 - Migration"
"239",2020-08-03,31,0.490327205199079,0.389242001992693,0.588699020736795,1.63285040969915,1.47586166958463,1.80164298988415,"HospAgg1 - Migration"
"240",2020-08-10,32,0.494576053933096,0.420225210539379,0.57206112157577,1.6398029036836,1.52230435600117,1.77191542338265,"HospAgg1 - Migration"
"241",2020-08-17,33,0.504432555640649,0.417141965552528,0.589313317009163,1.65604554009224,1.517617947113,1.80275007246051,"HospAgg1 - Migration"
"242",2020-08-24,34,0.51692112875722,0.423803922808624,0.605580245285666,1.67685686730995,1.52776200513071,1.83231509268368,"HospAgg1 - Migration"
"243",2020-08-31,35,0.512292923534902,0.432193250124617,0.607996102772563,1.66911396129986,1.54063281387831,1.83674705615922,"HospAgg1 - Migration"
