,day_begin,day_id,rep_id,SES_Q,case_obs_f,hosp_obs_f,case_obs_ra_f,hosp_obs_ra_f
1460,2020-10-18,292,5,Q5,1486,14,1599143,16571
1461,2020-10-19,293,1,Q1,1180,115,1115286,91857
1462,2020-10-19,293,2,Q2,1105,77,1031571,57429
1463,2020-10-19,293,3,Q3,1428,32,1389571,30143
1464,2020-10-19,293,4,Q4,1818,31,1635714,24143
1465,2020-10-19,293,5,Q5,1761,18,1628286,16571
1466,2020-10-20,294,1,Q1,1433,102,1154,91429
1467,2020-10-20,294,2,Q2,1305,50,1063286,56714
1468,2020-10-20,294,3,Q3,1746,33,1440143,30714
1469,2020-10-20,294,4,Q4,2015,31,1684286,24857
1470,2020-10-20,294,5,Q5,2033,18,1683286,16571
1471,2020-10-21,295,1,Q1,1406,128,1187286,98286
1472,2020-10-21,295,2,Q2,1329,61,1095,57143
1473,2020-10-21,295,3,Q3,1791,40,1484143,31857
1474,2020-10-21,295,4,Q4,2004,29,1724,25429
1475,2020-10-21,295,5,Q5,1898,18,1710571,17429
1476,2020-10-22,296,1,Q1,1399,111,1228857,102286
1477,2020-10-22,296,2,Q2,1291,82,1132143,61857
1478,2020-10-22,296,3,Q3,1657,45,1515,33714
1479,2020-10-22,296,4,Q4,1910,28,1756286,26429
1480,2020-10-22,296,5,Q5,1792,13,1738571,16286
1481,2020-10-23,297,1,Q1,1480,125,1274143,107857
1482,2020-10-23,297,2,Q2,1402,64,1176143,62286
1483,2020-10-23,297,3,Q3,1756,43,1552714,35857
1484,2020-10-23,297,4,Q4,2007,38,1803429,28143
1485,2020-10-23,297,5,Q5,1963,21,1770429,16571
1486,2020-10-24,298,1,Q1,1419,102,1330,109714
1487,2020-10-24,298,2,Q2,1222,45,1224857,62571
1488,2020-10-24,298,3,Q3,1646,33,1612714,35714
1489,2020-10-24,298,4,Q4,1830,13,1861429,27286
1490,2020-10-24,298,5,Q5,1841,13,1824857,16429
1491,2020-10-25,299,1,Q1,1316,95,1376143,111143
1492,2020-10-25,299,2,Q2,1161,61,1259286,62857
1493,2020-10-25,299,3,Q3,1630,31,1664857,36714
1494,2020-10-25,299,4,Q4,1813,31,1913857,28714
1495,2020-10-25,299,5,Q5,1689,18,1853857,17
1496,2020-10-26,300,1,Q1,1387,141,1405714,114857
1497,2020-10-26,300,2,Q2,1350,78,1294286,63
1498,2020-10-26,300,3,Q3,1761,60,1712429,40714
1499,2020-10-26,300,4,Q4,2110,40,1955571,30
1500,2020-10-26,300,5,Q5,1947,23,1880429,17714
1501,2020-10-27,301,1,Q1,1325,129,1390286,118714
1502,2020-10-27,301,2,Q2,1294,80,1292714,67286
1503,2020-10-27,301,3,Q3,1597,25,1691143,39571
1504,2020-10-27,301,4,Q4,1840,28,1930571,29571
1505,2020-10-27,301,5,Q5,1717,24,1835286,18571
1506,2020-10-28,302,1,Q1,1396,102,1388857,115
1507,2020-10-28,302,2,Q2,1283,67,1286143,68143
1508,2020-10-28,302,3,Q3,1652,40,1671286,39571
1509,2020-10-28,302,4,Q4,1847,33,1908143,30143
1510,2020-10-28,302,5,Q5,1739,21,1812571,19
1511,2020-10-29,303,1,Q1,1244,97,1366714,113
1512,2020-10-29,303,2,Q2,1115,81,1261,68
1513,2020-10-29,303,3,Q3,1490,34,1647429,38
1514,2020-10-29,303,4,Q4,1670,25,1873857,29714
1515,2020-10-29,303,5,Q5,1440,27,1762286,21
1516,2020-10-30,304,1,Q1,1268,119,1336429,112143
1517,2020-10-30,304,2,Q2,1063,92,1212571,72
1518,2020-10-30,304,3,Q3,1417,33,1599,36571
1519,2020-10-30,304,4,Q4,1649,39,1822714,29857
1520,2020-10-30,304,5,Q5,1407,15,1682857,20143
1521,2020-10-31,305,1,Q1,1054,95,1284286,111143
1522,2020-10-31,305,2,Q2,914,39,1168571,71143
1523,2020-10-31,305,3,Q3,1251,28,1542571,35857
1524,2020-10-31,305,4,Q4,1305,22,1747714,31143
1525,2020-10-31,305,5,Q5,1161,11,1585714,19857
1526,2020-11-01,306,1,Q1,1015,86,1241286,109857
1527,2020-11-01,306,2,Q2,957,64,1139429,71571
1528,2020-11-01,306,3,Q3,1244,19,1487429,34143
1529,2020-11-01,306,4,Q4,1415,32,1690857,31286
1530,2020-11-01,306,5,Q5,1208,19,1517,20
1531,2020-11-02,307,1,Q1,1018,160,1188571,112571
1532,2020-11-02,307,2,Q2,955,88,1083,73
1533,2020-11-02,307,3,Q3,1235,56,1412286,33571
1534,2020-11-02,307,4,Q4,1298,27,1574857,29429
1535,2020-11-02,307,5,Q5,1237,30,1415571,21
1536,2020-11-03,308,1,Q1,1165,88,1165714,106714
1537,2020-11-03,308,2,Q2,1043,63,1047143,70571
1538,2020-11-03,308,3,Q3,1373,29,1380286,34143
1539,2020-11-03,308,4,Q4,1422,13,1515143,27286
1540,2020-11-03,308,5,Q5,1201,12,1341857,19286
1541,2020-11-04,309,1,Q1,1063,88,1118143,104714
1542,2020-11-04,309,2,Q2,973,64,1002857,70143
1543,2020-11-04,309,3,Q3,1175,32,1312143,33
1544,2020-11-04,309,4,Q4,1287,29,1435143,26714
1545,2020-11-04,309,5,Q5,1103,10,1251,17714
1546,2020-11-05,310,1,Q1,935,85,1074,103
1547,2020-11-05,310,2,Q2,869,59,967714,67
1548,2020-11-05,310,3,Q3,1122,38,1259571,33571
1549,2020-11-05,310,4,Q4,1250,24,1375143,26571
1550,2020-11-05,310,5,Q5,1016,17,1190429,16286
1551,2020-11-06,311,1,Q1,915,98,1023571,100
1552,2020-11-06,311,2,Q2,817,56,932571,61857
1553,2020-11-06,311,3,Q3,982,39,1197429,34429
1554,2020-11-06,311,4,Q4,1110,25,1298143,24571
1555,2020-11-06,311,5,Q5,935,18,1123,16714
1556,2020-11-07,312,1,Q1,725,59,976571,94857
1557,2020-11-07,312,2,Q2,620,46,890571,62857
1558,2020-11-07,312,3,Q3,775,20,1129429,33286
1559,2020-11-07,312,4,Q4,956,16,1248286,23714
1560,2020-11-07,312,5,Q5,808,NA,1072571,17667
1561,2020-11-08,313,1,Q1,559,65,911429,91857
1562,2020-11-08,313,2,Q2,530,48,829571,60571
1563,2020-11-08,313,3,Q3,716,18,1054,33143
1564,2020-11-08,313,4,Q4,824,10,1163857,20571
1565,2020-11-08,313,5,Q5,746,12,1006571,"16,5"
1566,2020-11-09,314,1,Q1,649,106,858714,84143
1567,2020-11-09,314,2,Q2,668,81,788571,59571
1568,2020-11-09,314,3,Q3,935,34,1011143,30
1569,2020-11-09,314,4,Q4,1035,30,1126286,21
1570,2020-11-09,314,5,Q5,893,18,957429,"14,5"
1571,2020-11-10,315,1,Q1,800,83,806571,83429
1572,2020-11-10,315,2,Q2,720,54,742429,58286
1573,2020-11-10,315,3,Q3,967,21,953143,28857
1574,2020-11-10,315,4,Q4,1099,29,1080143,23286
1575,2020-11-10,315,5,Q5,967,14,924,14833
1576,2020-11-11,316,1,Q1,850,81,776143,82429
1577,2020-11-11,316,2,Q2,825,76,721286,60
1578,2020-11-11,316,3,Q3,1039,25,933714,27857
1579,2020-11-11,316,4,Q4,1203,21,1068143,22143
1580,2020-11-11,316,5,Q5,1035,14,914286,"15,5"
1581,2020-11-12,317,1,Q1,817,73,759286,80714
1582,2020-11-12,317,2,Q2,748,44,704,57857
1583,2020-11-12,317,3,Q3,976,29,912857,26571
1584,2020-11-12,317,4,Q4,1039,19,1038,21429
1585,2020-11-12,317,5,Q5,974,12,908286,14667
1586,2020-11-13,318,1,Q1,736,78,733714,77857
1587,2020-11-13,318,2,Q2,672,63,683286,58857
1588,2020-11-13,318,3,Q3,912,28,902857,25
1589,2020-11-13,318,4,Q4,1002,27,1022571,21714
1590,2020-11-13,318,5,Q5,893,11,902286,"13,5"
1591,2020-11-14,319,1,Q1,700,47,730143,76143
1592,2020-11-14,319,2,Q2,640,33,686143,57
1593,2020-11-14,319,3,Q3,809,21,907714,25143
1594,2020-11-14,319,4,Q4,926,11,1018286,21
1595,2020-11-14,319,5,Q5,800,12,901143,13286
1596,2020-11-15,320,1,Q1,505,62,722429,75714
1597,2020-11-15,320,2,Q2,453,43,675143,56286
1598,2020-11-15,320,3,Q3,699,17,905286,25
1599,2020-11-15,320,4,Q4,708,12,1001714,21286
1600,2020-11-15,320,5,Q5,674,8,890857,12714
1601,2020-11-16,321,1,Q1,652,91,722857,73571
1602,2020-11-16,321,2,Q2,590,59,664,53143
1603,2020-11-16,321,3,Q3,817,41,888429,26
1604,2020-11-16,321,4,Q4,914,23,984429,20286
1605,2020-11-16,321,5,Q5,777,12,874286,11857
1606,2020-11-17,322,1,Q1,795,78,722143,72857
1607,2020-11-17,322,2,Q2,697,38,660714,50857
1608,2020-11-17,322,3,Q3,968,28,888571,27
1609,2020-11-17,322,4,Q4,1053,22,977857,19286
1610,2020-11-17,322,5,Q5,900,12,864714,11571
1611,2020-11-18,323,1,Q1,768,61,710429,70
1612,2020-11-18,323,2,Q2,713,47,644714,46714
1613,2020-11-18,323,3,Q3,954,35,876429,28429
1614,2020-11-18,323,4,Q4,1100,18,963143,18857
1615,2020-11-18,323,5,Q5,953,6,853,10429
1616,2020-11-19,324,1,Q1,679,63,690714,68571
1617,2020-11-19,324,2,Q2,740,47,643571,47143
1618,2020-11-19,324,3,Q3,914,30,867571,28571
1619,2020-11-19,324,4,Q4,1054,22,965286,19286
1620,2020-11-19,324,5,Q5,926,11,846143,10286
1621,2020-11-20,325,1,Q1,714,81,687571,69
1622,2020-11-20,325,2,Q2,642,28,639286,42143
1623,2020-11-20,325,3,Q3,894,21,865,27571
1624,2020-11-20,325,4,Q4,980,18,962143,18
1625,2020-11-20,325,5,Q5,869,11,842714,10286
1626,2020-11-21,326,1,Q1,531,54,663429,70
1627,2020-11-21,326,2,Q2,545,36,625714,42571
1628,2020-11-21,326,3,Q3,770,19,859429,27286
1629,2020-11-21,326,4,Q4,865,13,953429,18286
1630,2020-11-21,326,5,Q5,755,5,836286,9286
1631,2020-11-22,327,1,Q1,448,51,655286,68429
1632,2020-11-22,327,2,Q2,463,31,627143,40857
1633,2020-11-22,327,3,Q3,622,24,848429,28286
1634,2020-11-22,327,4,Q4,753,13,959857,18429
1635,2020-11-22,327,5,Q5,669,15,835571,10286
1636,2020-11-23,328,1,Q1,551,66,640857,64857
1637,2020-11-23,328,2,Q2,505,63,615,41429
1638,2020-11-23,328,3,Q3,726,25,835429,26
1639,2020-11-23,328,4,Q4,815,17,945714,17571
1640,2020-11-23,328,5,Q5,786,6,836857,9429
1641,2020-11-24,329,1,Q1,604,54,613571,61429
1642,2020-11-24,329,2,Q2,683,43,613,42143
1643,2020-11-24,329,3,Q3,951,20,833,24857
1644,2020-11-24,329,4,Q4,1017,12,940571,16143
1645,2020-11-24,329,5,Q5,889,14,835286,9714
1646,2020-11-25,330,1,Q1,672,70,599857,62714
1647,2020-11-25,330,2,Q2,596,29,596286,39571
1648,2020-11-25,330,3,Q3,861,31,819714,24286
1649,2020-11-25,330,4,Q4,988,13,924571,15429
1650,2020-11-25,330,5,Q5,888,9,826,10143
1651,2020-11-26,331,1,Q1,622,56,591714,61714
1652,2020-11-26,331,2,Q2,620,58,579143,41143
1653,2020-11-26,331,3,Q3,710,21,790571,23
1654,2020-11-26,331,4,Q4,895,20,901857,15143
1655,2020-11-26,331,5,Q5,882,9,819714,9857
1656,2020-11-27,332,1,Q1,645,62,581857,59
1657,2020-11-27,332,2,Q2,574,37,569429,42429
1658,2020-11-27,332,3,Q3,830,26,781429,23714
1659,2020-11-27,332,4,Q4,888,17,888714,15
1660,2020-11-27,332,5,Q5,872,14,820143,10286
1661,2020-11-28,333,1,Q1,510,35,578857,56286
1662,2020-11-28,333,2,Q2,489,24,561429,40714
1663,2020-11-28,333,3,Q3,759,10,779857,22429
1664,2020-11-28,333,4,Q4,807,11,880429,14714
1665,2020-11-28,333,5,Q5,777,10,823286,11
1666,2020-11-29,334,1,Q1,414,43,574,55143
1667,2020-11-29,334,2,Q2,437,27,557714,40143
1668,2020-11-29,334,3,Q3,571,17,772571,21429
1669,2020-11-29,334,4,Q4,716,12,875143,14571
1670,2020-11-29,334,5,Q5,759,9,836143,10143
1671,2020-11-30,335,1,Q1,567,52,576286,53143
1672,2020-11-30,335,2,Q2,576,39,567857,36714
1673,2020-11-30,335,3,Q3,769,18,778714,20429
1674,2020-11-30,335,4,Q4,896,15,886714,14286
1675,2020-11-30,335,5,Q5,906,8,853286,10429
1676,2020-12-01,336,1,Q1,651,49,583,52429
1677,2020-12-01,336,2,Q2,660,42,564571,36571
1678,2020-12-01,336,3,Q3,927,21,775286,20571
1679,2020-12-01,336,4,Q4,1074,10,894857,14
1680,2020-12-01,336,5,Q5,969,15,864714,10571
1681,2020-12-02,337,1,Q1,770,59,597,50857
1682,2020-12-02,337,2,Q2,750,45,586571,38857
1683,2020-12-02,337,3,Q3,976,27,791714,20
1684,2020-12-02,337,4,Q4,1220,16,928,14429
1685,2020-12-02,337,5,Q5,1170,8,905,10429
1686,2020-12-03,338,1,Q1,719,54,610857,50571
1687,2020-12-03,338,2,Q2,748,45,604857,37
1688,2020-12-03,338,3,Q3,1052,21,840571,20
1689,2020-12-03,338,4,Q4,1254,22,979286,14714
1690,2020-12-03,338,5,Q5,1166,8,945571,10286
1691,2020-12-04,339,1,Q1,798,76,632714,52571
1692,2020-12-04,339,2,Q2,811,49,638714,38714
1693,2020-12-04,339,3,Q3,1117,23,881571,19571
1694,2020-12-04,339,4,Q4,1419,23,1055143,15571
1695,2020-12-04,339,5,Q5,1287,15,1004857,10429
1696,2020-12-05,340,1,Q1,726,45,663571,54
1697,2020-12-05,340,2,Q2,723,39,672143,40857
1698,2020-12-05,340,3,Q3,1019,14,918714,20143
1699,2020-12-05,340,4,Q4,1217,11,1113714,15571
1700,2020-12-05,340,5,Q5,1146,11,1057571,10571
1701,2020-12-06,341,1,Q1,540,46,681571,54429
1702,2020-12-06,341,2,Q2,587,42,693571,43
1703,2020-12-06,341,3,Q3,821,18,954429,20286
1704,2020-12-06,341,4,Q4,985,17,1152143,16286
1705,2020-12-06,341,5,Q5,1036,7,1097143,10286
1706,2020-12-07,342,1,Q1,734,84,705429,59
1707,2020-12-07,342,2,Q2,831,49,730,44429
1708,2020-12-07,342,3,Q3,1150,13,1008857,19571
1709,2020-12-07,342,4,Q4,1269,24,1205429,17571
1710,2020-12-07,342,5,Q5,1343,22,1159571,12286
1711,2020-12-08,343,1,Q1,879,50,738,59143
1712,2020-12-08,343,2,Q2,924,46,767714,45
1713,2020-12-08,343,3,Q3,1235,20,1052857,19429
1714,2020-12-08,343,4,Q4,1467,13,1261571,18
1715,2020-12-08,343,5,Q5,1376,16,1217714,12429
1716,2020-12-09,344,1,Q1,864,63,751429,59714
1717,2020-12-09,344,2,Q2,1058,55,811714,46429
1718,2020-12-09,344,3,Q3,1436,27,1118571,19429
1719,2020-12-09,344,4,Q4,1734,13,1335,17571
1720,2020-12-09,344,5,Q5,1611,12,1280714,13
1721,2020-12-10,345,1,Q1,914,49,779286,59
1722,2020-12-10,345,2,Q2,1072,53,858,47571
1723,2020-12-10,345,3,Q3,1485,26,1180429,20143
1724,2020-12-10,345,4,Q4,1650,19,1391571,17143
1725,2020-12-10,345,5,Q5,1765,13,1366286,13714
1726,2020-12-11,346,1,Q1,998,81,807857,59714
1727,2020-12-11,346,2,Q2,1138,75,904714,51286
1728,2020-12-11,346,3,Q3,1596,31,1248857,21286
1729,2020-12-11,346,4,Q4,1767,21,1441286,16857
1730,2020-12-11,346,5,Q5,1704,21,1425857,14571
1731,2020-12-12,347,1,Q1,936,56,837857,61286
1732,2020-12-12,347,2,Q2,1068,43,954,51857
1733,2020-12-12,347,3,Q3,1414,23,1305286,22571
1734,2020-12-12,347,4,Q4,1647,18,1502714,17857
1735,2020-12-12,347,5,Q5,1668,NA,1500429,15167
1736,2020-12-13,348,1,Q1,821,54,878,62429
1737,2020-12-13,348,2,Q2,944,43,1005,52
1738,2020-12-13,348,3,Q3,1333,31,1378429,24429
1739,2020-12-13,348,4,Q4,1612,13,1592286,17286
1740,2020-12-13,348,5,Q5,1513,9,1568571,"15,5"
1741,2020-12-14,349,1,Q1,1101,96,930429,64143
1742,2020-12-14,349,2,Q2,1178,55,1054571,52857
1743,2020-12-14,349,3,Q3,1674,37,1453286,27857
1744,2020-12-14,349,4,Q4,2083,34,1708571,18714
1745,2020-12-14,349,5,Q5,1868,20,1643571,15167
1746,2020-12-15,350,1,Q1,1137,74,967286,67571
1747,2020-12-15,350,2,Q2,1366,55,1117714,54143
1748,2020-12-15,350,3,Q3,1801,25,1534143,28571
1749,2020-12-15,350,4,Q4,2062,20,1793571,19714
1750,2020-12-15,350,5,Q5,1910,12,1719857,"14,5"
1751,2020-12-16,351,1,Q1,1288,93,1027857,71857
1752,2020-12-16,351,2,Q2,1330,59,1156571,54714
1753,2020-12-16,351,3,Q3,1845,31,1592571,29143
1754,2020-12-16,351,4,Q4,2271,24,1870286,21286
1755,2020-12-16,351,5,Q5,2170,17,1799714,15333
1756,2020-12-17,352,1,Q1,1313,110,1084857,80571
1757,2020-12-17,352,2,Q2,1580,58,1229143,55429
1758,2020-12-17,352,3,Q3,2033,39,1670857,31
1759,2020-12-17,352,4,Q4,2351,21,1970429,21571
1760,2020-12-17,352,5,Q5,2309,15,1877429,15667
1761,2020-12-18,353,1,Q1,1286,94,1126,82429
1762,2020-12-18,353,2,Q2,1301,97,1252429,58571
1763,2020-12-18,353,3,Q3,1762,39,1694571,32143
1764,2020-12-18,353,4,Q4,2212,29,2034,22714
1765,2020-12-18,353,5,Q5,2055,17,1927571,15
1766,2020-12-19,354,1,Q1,1190,73,1162286,84857
1767,2020-12-19,354,2,Q2,1357,45,1293714,58857
1768,2020-12-19,354,3,Q3,1860,26,1758286,32571
1769,2020-12-19,354,4,Q4,2198,24,2112714,23571
1770,2020-12-19,354,5,Q5,2048,13,1981857,14714
1771,2020-12-20,355,1,Q1,908,59,1174714,85571
1772,2020-12-20,355,2,Q2,1152,66,1323429,62143
1773,2020-12-20,355,3,Q3,1553,28,1789714,32143
1774,2020-12-20,355,4,Q4,1858,19,2147857,24429
1775,2020-12-20,355,5,Q5,1730,23,2012857,16714
1776,2020-12-21,356,1,Q1,1033,127,1165,90
1777,2020-12-21,356,2,Q2,1264,70,1335714,64286
1778,2020-12-21,356,3,Q3,1680,40,1790571,32571
1779,2020-12-21,356,4,Q4,2050,40,2143143,25286
1780,2020-12-21,356,5,Q5,1847,26,2009857,17571
1781,2020-12-22,357,1,Q1,1245,97,1180429,93286
1782,2020-12-22,357,2,Q2,1420,68,1343429,66143
1783,2020-12-22,357,3,Q3,1909,36,1806,34143
1784,2020-12-22,357,4,Q4,2228,31,2166857,26857
1785,2020-12-22,357,5,Q5,1987,18,2020857,18429
1786,2020-12-23,358,1,Q1,1194,104,1167,94857
1787,2020-12-23,358,2,Q2,1443,73,1359571,68143
1788,2020-12-23,358,3,Q3,1892,45,1812714,36143
1789,2020-12-23,358,4,Q4,2225,28,2160286,27429
1790,2020-12-23,358,5,Q5,1975,27,1993,19857
1791,2020-12-24,359,1,Q1,1093,107,1135571,94429
1792,2020-12-24,359,2,Q2,1319,77,1322286,70857
1793,2020-12-24,359,3,Q3,1703,46,1765571,37143
1794,2020-12-24,359,4,Q4,1850,32,2088714,29
1795,2020-12-24,359,5,Q5,1697,15,1905571,19857
1796,2020-12-25,360,1,Q1,922,86,1083571,93286
1797,2020-12-25,360,2,Q2,1095,55,1292857,64857
1798,2020-12-25,360,3,Q3,1451,30,1721143,35857
1799,2020-12-25,360,4,Q4,1685,27,2013429,28714
1800,2020-12-25,360,5,Q5,1455,NA,1819857,20333
1801,2020-12-26,361,1,Q1,742,92,1019571,96
1802,2020-12-26,361,2,Q2,840,62,1219,67286
1803,2020-12-26,361,3,Q3,1140,33,1618286,36857
1804,2020-12-26,361,4,Q4,1364,25,1894286,28857
1805,2020-12-26,361,5,Q5,1147,13,1691143,20333
1806,2020-12-27,362,1,Q1,729,89,994,100286
1807,2020-12-27,362,2,Q2,931,83,1187429,69714
1808,2020-12-27,362,3,Q3,1117,32,1556,37429
1809,2020-12-27,362,4,Q4,1387,27,1827,30
1810,2020-12-27,362,5,Q5,1190,19,1614,19667
1811,2020-12-28,363,1,Q1,968,137,984714,101714
1812,2020-12-28,363,2,Q2,1103,132,1164429,78571
1813,2020-12-28,363,3,Q3,1451,72,1523286,42
1814,2020-12-28,363,4,Q4,1666,53,1772143,31857
1815,2020-12-28,363,5,Q5,1386,31,1548143,"20,5"
1816,2020-12-29,364,1,Q1,1211,95,979857,101429
1817,2020-12-29,364,2,Q2,1340,66,1153,78286
1818,2020-12-29,364,3,Q3,1747,36,1500143,42
1819,2020-12-29,364,4,Q4,1962,24,1734143,30857
1820,2020-12-29,364,5,Q5,1657,18,1501,"20,5"
1821,2020-12-30,365,1,Q1,1149,77,973429,97571
1822,2020-12-30,365,2,Q2,1345,63,1139,76857
1823,2020-12-30,365,3,Q3,1567,42,1453714,41571
1824,2020-12-30,365,4,Q4,1925,26,1691286,30571
1825,2020-12-30,365,5,Q5,1476,19,1429714,19167
1826,2020-12-31,366,1,Q1,1139,84,980,94286
1827,2020-12-31,366,2,Q2,1318,68,1138857,75571
1828,2020-12-31,366,3,Q3,1649,46,1446,41571
1829,2020-12-31,366,4,Q4,1915,18,1700571,28571
1830,2020-12-31,366,5,Q5,1573,25,1412,20833
1831,2021-01-01,367,1,Q1,773,79,958714,93286
1832,2021-01-01,367,2,Q2,863,53,1105714,75286
1833,2021-01-01,367,3,Q3,1062,39,1390429,42857
1834,2021-01-01,367,4,Q4,1231,21,1635714,27714
1835,2021-01-01,367,5,Q5,1066,12,1356429,19571
1836,2021-01-02,368,1,Q1,666,82,947857,91857
1837,2021-01-02,368,2,Q2,846,59,1106571,74857
1838,2021-01-02,368,3,Q3,1087,28,1382857,42143
1839,2021-01-02,368,4,Q4,1176,26,1608857,27857
1840,2021-01-02,368,5,Q5,1008,13,1336571,19571
1841,2021-01-03,369,1,Q1,756,81,951714,90714
1842,2021-01-03,369,2,Q2,868,43,1097571,69143
1843,2021-01-03,369,3,Q3,1182,30,1392143,41857
1844,2021-01-03,369,4,Q4,1412,25,1612429,27571
1845,2021-01-03,369,5,Q5,1123,12,1327,18571
1846,2021-01-04,370,1,Q1,876,97,938571,85
1847,2021-01-04,370,2,Q2,1046,74,1089429,60857
1848,2021-01-04,370,3,Q3,1437,51,1390143,38857
1849,2021-01-04,370,4,Q4,1551,33,1596,24714
1850,2021-01-04,370,5,Q5,1260,22,1309,17286
1851,2021-01-05,371,1,Q1,1132,94,927286,84857
1852,2021-01-05,371,2,Q2,1178,79,1066286,62714
1853,2021-01-05,371,3,Q3,1523,34,1358143,38571
1854,2021-01-05,371,4,Q4,1709,34,1559857,26143
1855,2021-01-05,371,5,Q5,1354,10,1265714,16143
1856,2021-01-06,372,1,Q1,1110,73,921714,84286
1857,2021-01-06,372,2,Q2,1119,65,1034,63
1858,2021-01-06,372,3,Q3,1412,31,1336,37
1859,2021-01-06,372,4,Q4,1667,27,1523,26286
1860,2021-01-06,372,5,Q5,1314,14,1242571,15429
1861,2021-01-07,373,1,Q1,919,76,890286,83143
1862,2021-01-07,373,2,Q2,1048,65,995429,62571
1863,2021-01-07,373,3,Q3,1339,36,1291714,35571
1864,2021-01-07,373,4,Q4,1599,26,1477857,27429
1865,2021-01-07,373,5,Q5,1134,14,1179857,13857
1866,2021-01-08,374,1,Q1,901,85,908571,84
1867,2021-01-08,374,2,Q2,915,60,1002857,63571
1868,2021-01-08,374,3,Q3,1268,27,1321143,33857
1869,2021-01-08,374,4,Q4,1431,10,1506429,25857
1870,2021-01-08,374,5,Q5,1052,15,1177857,14286
1871,2021-01-09,375,1,Q1,679,65,910429,81571
1872,2021-01-09,375,2,Q2,747,39,988714,60714
1873,2021-01-09,375,3,Q3,997,15,1308286,32
1874,2021-01-09,375,4,Q4,1086,20,1493571,25
1875,2021-01-09,375,5,Q5,869,14,1158,14429
1876,2021-01-10,376,1,Q1,547,69,880571,79857
1877,2021-01-10,376,2,Q2,597,44,950,60857
1878,2021-01-10,376,3,Q3,886,26,1266,31429
1879,2021-01-10,376,4,Q4,1016,15,1437,23571
1880,2021-01-10,376,5,Q5,794,9,1111,14
1881,2021-01-11,377,1,Q1,703,80,855857,77429
1882,2021-01-11,377,2,Q2,738,77,906,61286
1883,2021-01-11,377,3,Q3,1014,51,1205571,31429
1884,2021-01-11,377,4,Q4,1184,20,1384571,21714
1885,2021-01-11,377,5,Q5,819,16,1048,13143
1886,2021-01-12,378,1,Q1,846,66,815,73429
1887,2021-01-12,378,2,Q2,825,37,855571,55286
1888,2021-01-12,378,3,Q3,1121,30,1148143,30857
1889,2021-01-12,378,4,Q4,1212,24,1313571,20286
1890,2021-01-12,378,5,Q5,958,17,991429,14143
1891,2021-01-13,379,1,Q1,762,78,765286,74143
1892,2021-01-13,379,2,Q2,890,71,822857,56143
1893,2021-01-13,379,3,Q3,1102,24,1103857,29857
1894,2021-01-13,379,4,Q4,1224,23,1250286,19714
1895,2021-01-13,379,5,Q5,903,12,932714,13857
1896,2021-01-14,380,1,Q1,742,68,740,73
1897,2021-01-14,380,2,Q2,739,47,778714,53571
1898,2021-01-14,380,3,Q3,985,24,1053286,28143
1899,2021-01-14,380,4,Q4,1137,24,1184286,19429
1900,2021-01-14,380,5,Q5,930,11,903571,13429
1901,2021-01-15,381,1,Q1,749,77,718286,71857
1902,2021-01-15,381,2,Q2,855,45,770143,51429
1903,2021-01-15,381,3,Q3,1118,26,1031857,28
1904,2021-01-15,381,4,Q4,1147,30,1143714,22286
1905,2021-01-15,381,5,Q5,903,15,882286,13429
1906,2021-01-16,382,1,Q1,587,55,705143,70429
1907,2021-01-16,382,2,Q2,644,36,755429,51
1908,2021-01-16,382,3,Q3,831,25,1008143,29429
1909,2021-01-16,382,4,Q4,939,15,1122714,21571
1910,2021-01-16,382,5,Q5,761,6,866857,12286
1911,2021-01-17,383,1,Q1,476,54,695,68286
1912,2021-01-17,383,2,Q2,547,33,748286,49429
1913,2021-01-17,383,3,Q3,746,22,988143,28857
1914,2021-01-17,383,4,Q4,834,16,1096714,21714
1915,2021-01-17,383,5,Q5,700,12,853429,12714
1916,2021-01-18,384,1,Q1,610,84,681714,68857
1917,2021-01-18,384,2,Q2,674,65,739143,47714
1918,2021-01-18,384,3,Q3,928,30,975857,25857
1919,2021-01-18,384,4,Q4,1060,30,1079,23143
1920,2021-01-18,384,5,Q5,785,9,848571,11714
1921,2021-01-19,385,1,Q1,693,66,659857,68857
1922,2021-01-19,385,2,Q2,747,59,728,50857
1923,2021-01-19,385,3,Q3,968,27,954,25429
1924,2021-01-19,385,4,Q4,1139,29,1068571,23857
1925,2021-01-19,385,5,Q5,870,8,836,10429
1926,2021-01-20,386,1,Q1,710,54,652429,65429
1927,2021-01-20,386,2,Q2,767,47,710429,47429
1928,2021-01-20,386,3,Q3,1031,36,943857,27143
1929,2021-01-20,386,4,Q4,1168,24,1060571,24
1930,2021-01-20,386,5,Q5,830,7,825571,9714
1931,2021-01-21,387,1,Q1,739,68,652,65429
1932,2021-01-21,387,2,Q2,788,60,717429,49286
1933,2021-01-21,387,3,Q3,1011,30,947571,28
1934,2021-01-21,387,4,Q4,1143,30,1061429,24857
1935,2021-01-21,387,5,Q5,920,13,824143,10
1936,2021-01-22,388,1,Q1,676,76,641571,65286
1937,2021-01-22,388,2,Q2,745,56,701714,50857
1938,2021-01-22,388,3,Q3,992,25,929571,27857
1939,2021-01-22,388,4,Q4,1031,24,1044857,24
1940,2021-01-22,388,5,Q5,838,9,814857,9143
1941,2021-01-23,389,1,Q1,500,63,629143,66429
